Time,Open,High,Low,Close,Volume
2021-02-26T07:08+01:00[Europe/Zurich],0.03182,0.03183,0.031805,0.031821,143.904
2021-02-26T07:09+01:00[Europe/Zurich],0.031813,0.03184,0.031812,0.031822,273.153
2021-02-26T07:10+01:00[Europe/Zurich],0.031822,0.031835,0.03179,0.031832,246.77
2021-02-26T07:11+01:00[Europe/Zurich],0.031834,0.031855,0.031794,0.031826,245.986
2021-02-26T07:12+01:00[Europe/Zurich],0.031825,0.03183,0.031768,0.031771,206.522
2021-02-26T07:13+01:00[Europe/Zurich],0.031769,0.031773,0.031742,0.031748,140.878
2021-02-26T07:14+01:00[Europe/Zurich],0.031746,0.031754,0.031727,0.03174,146.889
2021-02-26T07:15+01:00[Europe/Zurich],0.03174,0.03175,0.031678,0.031678,270.196
2021-02-26T07:16+01:00[Europe/Zurich],0.031678,0.031767,0.031672,0.031729,271.116
2021-02-26T07:17+01:00[Europe/Zurich],0.031731,0.031762,0.031722,0.031753,202.4
2021-02-26T07:18+01:00[Europe/Zurich],0.031755,0.031767,0.031709,0.031709,181.866
2021-02-26T07:19+01:00[Europe/Zurich],0.031712,0.031719,0.031699,0.031719,141.67
2021-02-26T07:20+01:00[Europe/Zurich],0.031714,0.031719,0.0317,0.03171,114.415
2021-02-26T07:21+01:00[Europe/Zurich],0.031707,0.031712,0.031672,0.031678,132.485
2021-02-26T07:22+01:00[Europe/Zurich],0.031676,0.031728,0.031662,0.031727,169.896
2021-02-26T07:23+01:00[Europe/Zurich],0.031726,0.031753,0.03171,0.031721,211.99
2021-02-26T07:24+01:00[Europe/Zurich],0.031721,0.031761,0.03171,0.031759,166.195
2021-02-26T07:25+01:00[Europe/Zurich],0.031758,0.031762,0.031733,0.031757,152.919
2021-02-26T07:26+01:00[Europe/Zurich],0.031758,0.031762,0.03171,0.031744,246.856
2021-02-26T07:27+01:00[Europe/Zurich],0.031745,0.031793,0.031735,0.031747,224.366
2021-02-26T07:28+01:00[Europe/Zurich],0.031734,0.031747,0.03167,0.031692,142.067
2021-02-26T07:29+01:00[Europe/Zurich],0.031693,0.031752,0.031676,0.031733,183.208
2021-02-26T07:30+01:00[Europe/Zurich],0.031742,0.031766,0.031659,0.031747,451.597
2021-02-26T07:31+01:00[Europe/Zurich],0.031755,0.031757,0.031702,0.031715,115.972
2021-02-26T07:32+01:00[Europe/Zurich],0.031722,0.031765,0.031722,0.031757,75.961
2021-02-26T07:33+01:00[Europe/Zurich],0.031758,0.031784,0.031742,0.031766,175.867
2021-02-26T07:34+01:00[Europe/Zurich],0.031765,0.031834,0.03175,0.031824,196.806
2021-02-26T07:35+01:00[Europe/Zurich],0.031833,0.031892,0.031821,0.031892,336.415
2021-02-26T07:36+01:00[Europe/Zurich],0.031891,0.031892,0.031817,0.031819,211.109
2021-02-26T07:37+01:00[Europe/Zurich],0.031814,0.031816,0.031752,0.031752,116.76
2021-02-26T07:38+01:00[Europe/Zurich],0.031748,0.031763,0.031723,0.031729,93.724
2021-02-26T07:39+01:00[Europe/Zurich],0.031729,0.031729,0.031684,0.031697,233.13
2021-02-26T07:40+01:00[Europe/Zurich],0.031701,0.031707,0.031645,0.031697,164.064
2021-02-26T07:41+01:00[Europe/Zurich],0.031694,0.031702,0.031646,0.031689,121.589
2021-02-26T07:42+01:00[Europe/Zurich],0.031672,0.031712,0.031672,0.031695,65.221
2021-02-26T07:43+01:00[Europe/Zurich],0.031693,0.031706,0.031678,0.031698,147.003
2021-02-26T07:44+01:00[Europe/Zurich],0.031697,0.031704,0.031675,0.03169,120.842
2021-02-26T07:45+01:00[Europe/Zurich],0.03169,0.031721,0.031682,0.03171,165.754
2021-02-26T07:46+01:00[Europe/Zurich],0.031707,0.031748,0.031694,0.031741,172.014
2021-02-26T07:47+01:00[Europe/Zurich],0.031738,0.031762,0.031722,0.031762,108.309
2021-02-26T07:48+01:00[Europe/Zurich],0.031764,0.031819,0.031749,0.031819,254.612
2021-02-26T07:49+01:00[Europe/Zurich],0.031794,0.031802,0.031753,0.03178,127.297
2021-02-26T07:50+01:00[Europe/Zurich],0.031779,0.031789,0.031737,0.031746,147.769
2021-02-26T07:51+01:00[Europe/Zurich],0.031748,0.031762,0.0317,0.031721,220.86
2021-02-26T07:52+01:00[Europe/Zurich],0.031719,0.031738,0.031711,0.031718,192.842
2021-02-26T07:53+01:00[Europe/Zurich],0.031718,0.031734,0.031716,0.031728,139.135
2021-02-26T07:54+01:00[Europe/Zurich],0.031726,0.031726,0.031697,0.031714,149.806
2021-02-26T07:55+01:00[Europe/Zurich],0.031719,0.031743,0.031713,0.031737,143.886
2021-02-26T07:56+01:00[Europe/Zurich],0.031738,0.031774,0.031731,0.031745,160.102
2021-02-26T07:57+01:00[Europe/Zurich],0.03175,0.031777,0.031728,0.031728,222.134
2021-02-26T07:58+01:00[Europe/Zurich],0.031727,0.031751,0.03172,0.031739,175.56
2021-02-26T07:59+01:00[Europe/Zurich],0.031738,0.031753,0.03172,0.03173,117.682
2021-02-26T08:00+01:00[Europe/Zurich],0.031729,0.031733,0.031716,0.031727,147.921
2021-02-26T08:01+01:00[Europe/Zurich],0.031726,0.031792,0.031723,0.031771,273.803
2021-02-26T08:02+01:00[Europe/Zurich],0.031764,0.031779,0.031733,0.031766,145.786
2021-02-26T08:03+01:00[Europe/Zurich],0.031766,0.031772,0.031743,0.031745,154.507
2021-02-26T08:04+01:00[Europe/Zurich],0.031746,0.031769,0.031729,0.031748,183.045
2021-02-26T08:05+01:00[Europe/Zurich],0.031748,0.03176,0.031726,0.031747,170.127
2021-02-26T08:06+01:00[Europe/Zurich],0.031749,0.031749,0.031664,0.031676,141.304
2021-02-26T08:07+01:00[Europe/Zurich],0.031677,0.031699,0.031664,0.031664,118.945
2021-02-26T08:08+01:00[Europe/Zurich],0.031664,0.03168,0.031649,0.031652,310.293
2021-02-26T08:09+01:00[Europe/Zurich],0.031651,0.031674,0.031643,0.031651,170.506
2021-02-26T08:10+01:00[Europe/Zurich],0.031652,0.031673,0.031652,0.031673,157.947
2021-02-26T08:11+01:00[Europe/Zurich],0.031673,0.031705,0.031666,0.031698,75.102
2021-02-26T08:12+01:00[Europe/Zurich],0.031692,0.031713,0.031674,0.031681,286.581
2021-02-26T08:13+01:00[Europe/Zurich],0.031682,0.031682,0.031623,0.031624,460.154
2021-02-26T08:14+01:00[Europe/Zurich],0.031624,0.031654,0.031618,0.031654,399.745
2021-02-26T08:15+01:00[Europe/Zurich],0.031654,0.031669,0.03163,0.031654,115.261
2021-02-26T08:16+01:00[Europe/Zurich],0.031653,0.03167,0.031588,0.03163,495.329
2021-02-26T08:17+01:00[Europe/Zurich],0.03163,0.031633,0.031567,0.031603,291.005
2021-02-26T08:18+01:00[Europe/Zurich],0.031602,0.031617,0.031525,0.03154,534.547
2021-02-26T08:19+01:00[Europe/Zurich],0.031527,0.03153,0.031429,0.031486,1123.03
2021-02-26T08:20+01:00[Europe/Zurich],0.031485,0.031497,0.031397,0.031414,937.024
2021-02-26T08:21+01:00[Europe/Zurich],0.031407,0.031424,0.031347,0.031392,501.018
2021-02-26T08:22+01:00[Europe/Zurich],0.031397,0.031412,0.031347,0.031372,330.867
2021-02-26T08:23+01:00[Europe/Zurich],0.031367,0.03142,0.031328,0.031397,529.741
2021-02-26T08:24+01:00[Europe/Zurich],0.031397,0.031453,0.031389,0.031449,167.423
2021-02-26T08:25+01:00[Europe/Zurich],0.031449,0.031593,0.031446,0.031585,399.38
2021-02-26T08:26+01:00[Europe/Zurich],0.031592,0.031631,0.031561,0.031568,547.337
2021-02-26T08:27+01:00[Europe/Zurich],0.031567,0.031593,0.031478,0.031532,322.151
2021-02-26T08:28+01:00[Europe/Zurich],0.031531,0.031557,0.031496,0.031525,212.061
2021-02-26T08:29+01:00[Europe/Zurich],0.031531,0.031572,0.031527,0.031547,163.283
2021-02-26T08:30+01:00[Europe/Zurich],0.031547,0.031603,0.031541,0.031592,210.376
2021-02-26T08:31+01:00[Europe/Zurich],0.031592,0.031608,0.03153,0.03155,302.409
2021-02-26T08:32+01:00[Europe/Zurich],0.03155,0.03156,0.031511,0.031548,142.398
2021-02-26T08:33+01:00[Europe/Zurich],0.031545,0.031593,0.03154,0.031579,177.037
2021-02-26T08:34+01:00[Europe/Zurich],0.031579,0.031656,0.03154,0.031563,569.783
2021-02-26T08:35+01:00[Europe/Zurich],0.031564,0.031752,0.031564,0.031704,993.662
2021-02-26T08:36+01:00[Europe/Zurich],0.031704,0.031752,0.031692,0.031744,742.743
2021-02-26T08:37+01:00[Europe/Zurich],0.031743,0.031747,0.031685,0.03169,382.599
2021-02-26T08:38+01:00[Europe/Zurich],0.031691,0.031758,0.031675,0.031723,640.149
2021-02-26T08:39+01:00[Europe/Zurich],0.031723,0.031738,0.031673,0.031686,258.697
2021-02-26T08:40+01:00[Europe/Zurich],0.031691,0.031708,0.031634,0.031655,320.066
2021-02-26T08:41+01:00[Europe/Zurich],0.031673,0.03169,0.031629,0.03167,217.697
2021-02-26T08:42+01:00[Europe/Zurich],0.031671,0.03172,0.031661,0.031679,298.818
2021-02-26T08:43+01:00[Europe/Zurich],0.031679,0.03172,0.031648,0.031649,327.288
2021-02-26T08:44+01:00[Europe/Zurich],0.031663,0.031699,0.031644,0.031677,289.073
2021-02-26T08:45+01:00[Europe/Zurich],0.031687,0.031728,0.031653,0.031728,341.948
2021-02-26T08:46+01:00[Europe/Zurich],0.031713,0.031741,0.031672,0.031676,407.36
2021-02-26T08:47+01:00[Europe/Zurich],0.031676,0.031703,0.031616,0.031661,374.771
2021-02-26T08:48+01:00[Europe/Zurich],0.03166,0.031692,0.031635,0.031666,232.259
2021-02-26T08:49+01:00[Europe/Zurich],0.03165,0.031733,0.031632,0.031704,922.035
2021-02-26T08:50+01:00[Europe/Zurich],0.031708,0.031708,0.031622,0.031631,190.417
2021-02-26T08:51+01:00[Europe/Zurich],0.031627,0.031659,0.031568,0.031649,442.187
2021-02-26T08:52+01:00[Europe/Zurich],0.031649,0.031671,0.03163,0.031637,143.184
2021-02-26T08:53+01:00[Europe/Zurich],0.031654,0.031673,0.03163,0.03165,209.083
2021-02-26T08:54+01:00[Europe/Zurich],0.031651,0.031719,0.031643,0.031702,139.984
2021-02-26T08:55+01:00[Europe/Zurich],0.031704,0.031733,0.03168,0.031689,217.592
2021-02-26T08:56+01:00[Europe/Zurich],0.031687,0.031691,0.031644,0.031659,184.736
2021-02-26T08:57+01:00[Europe/Zurich],0.031655,0.031677,0.031627,0.031664,453.4
2021-02-26T08:58+01:00[Europe/Zurich],0.031664,0.031707,0.0316,0.031675,390.384
2021-02-26T08:59+01:00[Europe/Zurich],0.031674,0.031836,0.03167,0.031815,303.751
2021-02-26T09:00+01:00[Europe/Zurich],0.031815,0.03188,0.031794,0.031825,504.451
2021-02-26T09:01+01:00[Europe/Zurich],0.031825,0.031888,0.031817,0.031836,258.774
2021-02-26T09:02+01:00[Europe/Zurich],0.031827,0.031843,0.031752,0.031766,279.457
2021-02-26T09:03+01:00[Europe/Zurich],0.031775,0.031805,0.031728,0.031803,482.233
2021-02-26T09:04+01:00[Europe/Zurich],0.031804,0.031814,0.031714,0.031714,275.092
2021-02-26T09:05+01:00[Europe/Zurich],0.031715,0.03178,0.031715,0.031773,304.768
2021-02-26T09:06+01:00[Europe/Zurich],0.031773,0.03185,0.031772,0.031845,321.008
2021-02-26T09:07+01:00[Europe/Zurich],0.031844,0.031852,0.031778,0.03178,262.564
2021-02-26T09:08+01:00[Europe/Zurich],0.031786,0.031792,0.031708,0.031717,361.739
2021-02-26T09:09+01:00[Europe/Zurich],0.031719,0.031731,0.031686,0.031719,275.845
2021-02-26T09:10+01:00[Europe/Zurich],0.031717,0.031738,0.03168,0.031693,161.11
2021-02-26T09:11+01:00[Europe/Zurich],0.031694,0.031718,0.031694,0.031698,176.762
2021-02-26T09:12+01:00[Europe/Zurich],0.031696,0.031737,0.031677,0.0317,475.076
2021-02-26T09:13+01:00[Europe/Zurich],0.031704,0.031722,0.031682,0.031717,160.294
2021-02-26T09:14+01:00[Europe/Zurich],0.031721,0.031829,0.03172,0.031828,263.011
2021-02-26T09:15+01:00[Europe/Zurich],0.031829,0.031829,0.031739,0.031779,212.73
2021-02-26T09:16+01:00[Europe/Zurich],0.031775,0.031895,0.031775,0.031895,373.354
2021-02-26T09:17+01:00[Europe/Zurich],0.031893,0.031937,0.031883,0.031936,339.881
2021-02-26T09:18+01:00[Europe/Zurich],0.03193,0.031938,0.031856,0.031886,250.994
2021-02-26T09:19+01:00[Europe/Zurich],0.031886,0.031937,0.031881,0.031918,303.318
2021-02-26T09:20+01:00[Europe/Zurich],0.031921,0.03194,0.031857,0.031857,193.591
2021-02-26T09:21+01:00[Europe/Zurich],0.031858,0.031869,0.031814,0.031815,146.841
2021-02-26T09:22+01:00[Europe/Zurich],0.031813,0.031828,0.031786,0.031809,179.761
2021-02-26T09:23+01:00[Europe/Zurich],0.031811,0.031863,0.031805,0.031855,229.101
2021-02-26T09:24+01:00[Europe/Zurich],0.031854,0.03187,0.031832,0.031839,153.406
2021-02-26T09:25+01:00[Europe/Zurich],0.031839,0.031853,0.031802,0.031827,252.975
2021-02-26T09:26+01:00[Europe/Zurich],0.031832,0.031867,0.031824,0.031826,294.937
2021-02-26T09:27+01:00[Europe/Zurich],0.031826,0.031926,0.031792,0.031918,223.572
2021-02-26T09:28+01:00[Europe/Zurich],0.031916,0.031953,0.031899,0.031953,129.727
2021-02-26T09:29+01:00[Europe/Zurich],0.031951,0.031959,0.031903,0.031908,59.046
2021-02-26T09:30+01:00[Europe/Zurich],0.031907,0.031908,0.031877,0.031898,64.181
2021-02-26T09:31+01:00[Europe/Zurich],0.031896,0.031919,0.031879,0.031879,83.928
2021-02-26T09:32+01:00[Europe/Zurich],0.031879,0.031898,0.031872,0.031896,100.887
2021-02-26T09:33+01:00[Europe/Zurich],0.031897,0.031952,0.031896,0.031919,220.113
2021-02-26T09:34+01:00[Europe/Zurich],0.031921,0.03193,0.031845,0.031856,200.231
2021-02-26T09:35+01:00[Europe/Zurich],0.031857,0.031895,0.031846,0.031879,285.553
2021-02-26T09:36+01:00[Europe/Zurich],0.031876,0.031883,0.031805,0.031808,180.531
2021-02-26T09:37+01:00[Europe/Zurich],0.031813,0.031841,0.031813,0.031821,91.454
2021-02-26T09:38+01:00[Europe/Zurich],0.031818,0.031864,0.031818,0.031859,119.426
2021-02-26T09:39+01:00[Europe/Zurich],0.031859,0.031863,0.031825,0.031828,121.998
2021-02-26T09:40+01:00[Europe/Zurich],0.03183,0.031859,0.031824,0.031853,117.176
2021-02-26T09:41+01:00[Europe/Zurich],0.031852,0.03188,0.031845,0.031873,170.814
2021-02-26T09:42+01:00[Europe/Zurich],0.031873,0.031886,0.031833,0.031836,158.23
2021-02-26T09:43+01:00[Europe/Zurich],0.031833,0.031852,0.031816,0.031818,292.892
2021-02-26T09:44+01:00[Europe/Zurich],0.031817,0.031836,0.031815,0.031826,262.624
2021-02-26T09:45+01:00[Europe/Zurich],0.031825,0.031825,0.0318,0.031801,147.635
2021-02-26T09:46+01:00[Europe/Zurich],0.031802,0.031809,0.031791,0.031806,160.381
2021-02-26T09:47+01:00[Europe/Zurich],0.031803,0.031812,0.031754,0.031767,125.798
2021-02-26T09:48+01:00[Europe/Zurich],0.031767,0.031784,0.031764,0.031784,117.5
2021-02-26T09:49+01:00[Europe/Zurich],0.031786,0.031819,0.031786,0.031819,116.007
2021-02-26T09:50+01:00[Europe/Zurich],0.03182,0.031852,0.031812,0.031841,157.458
2021-02-26T09:51+01:00[Europe/Zurich],0.031841,0.031841,0.03181,0.031819,170.527
2021-02-26T09:52+01:00[Europe/Zurich],0.031818,0.031863,0.031818,0.031847,166.621
2021-02-26T09:53+01:00[Europe/Zurich],0.031847,0.031911,0.031845,0.03189,211.66
2021-02-26T09:54+01:00[Europe/Zurich],0.031891,0.031922,0.031847,0.031873,360.712
2021-02-26T09:55+01:00[Europe/Zurich],0.031869,0.0319,0.031866,0.031873,164.056
2021-02-26T09:56+01:00[Europe/Zurich],0.031877,0.031884,0.031848,0.031872,138.36
2021-02-26T09:57+01:00[Europe/Zurich],0.031868,0.031872,0.031847,0.031864,169.052
2021-02-26T09:58+01:00[Europe/Zurich],0.031864,0.031871,0.031839,0.031857,127.506
2021-02-26T09:59+01:00[Europe/Zurich],0.031858,0.031862,0.031842,0.031843,109.801
2021-02-26T10:00+01:00[Europe/Zurich],0.031843,0.031859,0.031822,0.031854,348.281
2021-02-26T10:01+01:00[Europe/Zurich],0.031856,0.03188,0.031852,0.031862,322.99
2021-02-26T10:02+01:00[Europe/Zurich],0.031862,0.031869,0.031824,0.031829,230.756
2021-02-26T10:03+01:00[Europe/Zurich],0.031828,0.031851,0.031812,0.031823,189.244
2021-02-26T10:04+01:00[Europe/Zurich],0.031822,0.031825,0.031798,0.031813,255.614
2021-02-26T10:05+01:00[Europe/Zurich],0.031813,0.031813,0.031749,0.031751,182.232
2021-02-26T10:06+01:00[Europe/Zurich],0.03175,0.031751,0.031692,0.031716,496.711
2021-02-26T10:07+01:00[Europe/Zurich],0.03172,0.031747,0.031642,0.03173,376.062
2021-02-26T10:08+01:00[Europe/Zurich],0.031732,0.031822,0.031732,0.031818,507.789
2021-02-26T10:09+01:00[Europe/Zurich],0.031822,0.03185,0.031783,0.031845,286.006
2021-02-26T10:10+01:00[Europe/Zurich],0.031845,0.031909,0.03182,0.03182,571.739
2021-02-26T10:11+01:00[Europe/Zurich],0.031827,0.031834,0.031786,0.031802,371.864
2021-02-26T10:12+01:00[Europe/Zurich],0.031799,0.031817,0.031787,0.031796,158.112
2021-02-26T10:13+01:00[Europe/Zurich],0.03179,0.031816,0.031771,0.031803,161.746
2021-02-26T10:14+01:00[Europe/Zurich],0.031804,0.031886,0.031792,0.031816,277.748
2021-02-26T10:15+01:00[Europe/Zurich],0.031816,0.031817,0.031753,0.031755,156.318
2021-02-26T10:16+01:00[Europe/Zurich],0.031756,0.031762,0.031704,0.03171,302.024
2021-02-26T10:17+01:00[Europe/Zurich],0.031712,0.031732,0.031691,0.031704,406.276
2021-02-26T10:18+01:00[Europe/Zurich],0.031706,0.031707,0.031676,0.031706,241.561
2021-02-26T10:19+01:00[Europe/Zurich],0.031705,0.031733,0.031696,0.031733,101.036
2021-02-26T10:20+01:00[Europe/Zurich],0.03173,0.031733,0.031692,0.031695,107.858
2021-02-26T10:21+01:00[Europe/Zurich],0.031703,0.031711,0.031675,0.031675,185.55
2021-02-26T10:22+01:00[Europe/Zurich],0.031675,0.031693,0.03165,0.031684,323.381
2021-02-26T10:23+01:00[Europe/Zurich],0.031682,0.031694,0.031675,0.031685,125.585
2021-02-26T10:24+01:00[Europe/Zurich],0.031688,0.031722,0.03168,0.031715,174.682
2021-02-26T10:25+01:00[Europe/Zurich],0.031716,0.03175,0.031714,0.03175,160.196
2021-02-26T10:26+01:00[Europe/Zurich],0.031749,0.031772,0.031731,0.031742,259.105
2021-02-26T10:27+01:00[Europe/Zurich],0.031742,0.031784,0.031737,0.031774,269.807
2021-02-26T10:28+01:00[Europe/Zurich],0.031781,0.031797,0.031716,0.03173,480.721
2021-02-26T10:29+01:00[Europe/Zurich],0.031732,0.031765,0.031727,0.031765,104.742
2021-02-26T10:30+01:00[Europe/Zurich],0.031765,0.031799,0.031764,0.031786,208.115
2021-02-26T10:31+01:00[Europe/Zurich],0.031786,0.031833,0.031778,0.031815,273.327
2021-02-26T10:32+01:00[Europe/Zurich],0.031812,0.031834,0.0318,0.031807,117.459
2021-02-26T10:33+01:00[Europe/Zurich],0.03181,0.03181,0.031758,0.031766,114.494
2021-02-26T10:34+01:00[Europe/Zurich],0.031766,0.031787,0.031758,0.031763,122.368
2021-02-26T10:35+01:00[Europe/Zurich],0.031762,0.031782,0.031753,0.031781,134.376
2021-02-26T10:36+01:00[Europe/Zurich],0.031774,0.031801,0.031774,0.031801,59.246
2021-02-26T10:37+01:00[Europe/Zurich],0.031801,0.031835,0.031799,0.031817,151.022
2021-02-26T10:38+01:00[Europe/Zurich],0.031815,0.03184,0.031802,0.031821,183.484
2021-02-26T10:39+01:00[Europe/Zurich],0.031828,0.031838,0.031802,0.031808,256.742
2021-02-26T10:40+01:00[Europe/Zurich],0.031807,0.03183,0.031793,0.031819,163.746
2021-02-26T10:41+01:00[Europe/Zurich],0.031827,0.031827,0.031794,0.031801,104.586
2021-02-26T10:42+01:00[Europe/Zurich],0.0318,0.031835,0.031796,0.031835,247.01
2021-02-26T10:43+01:00[Europe/Zurich],0.031806,0.031807,0.031765,0.031765,142.191
2021-02-26T10:44+01:00[Europe/Zurich],0.031767,0.031785,0.031753,0.031768,191.029
2021-02-26T10:45+01:00[Europe/Zurich],0.031769,0.031813,0.031758,0.031796,321.72
2021-02-26T10:46+01:00[Europe/Zurich],0.031793,0.031864,0.03179,0.031823,296.016
2021-02-26T10:47+01:00[Europe/Zurich],0.031827,0.031846,0.031819,0.031821,191.642
2021-02-26T10:48+01:00[Europe/Zurich],0.031817,0.031825,0.03178,0.03179,183.386
2021-02-26T10:49+01:00[Europe/Zurich],0.031789,0.031796,0.031773,0.031781,161.434
2021-02-26T10:50+01:00[Europe/Zurich],0.031782,0.031834,0.031765,0.031834,231.631
2021-02-26T10:51+01:00[Europe/Zurich],0.031834,0.031862,0.031826,0.031838,243.013
2021-02-26T10:52+01:00[Europe/Zurich],0.031834,0.031837,0.03178,0.031791,200.159
2021-02-26T10:53+01:00[Europe/Zurich],0.031791,0.031791,0.031753,0.031772,222.878
2021-02-26T10:54+01:00[Europe/Zurich],0.031771,0.031829,0.03177,0.031829,233.379
2021-02-26T10:55+01:00[Europe/Zurich],0.031829,0.031839,0.031814,0.031821,274.603
2021-02-26T10:56+01:00[Europe/Zurich],0.031822,0.03183,0.03181,0.031812,107.864
2021-02-26T10:57+01:00[Europe/Zurich],0.031811,0.031815,0.031767,0.031785,309.446
2021-02-26T10:58+01:00[Europe/Zurich],0.031784,0.031814,0.031776,0.031807,134.206
2021-02-26T10:59+01:00[Europe/Zurich],0.031807,0.031839,0.031804,0.031817,137.039
2021-02-26T11:00+01:00[Europe/Zurich],0.031815,0.031822,0.031771,0.031776,199.404
2021-02-26T11:01+01:00[Europe/Zurich],0.03178,0.031809,0.031769,0.031807,299.413
2021-02-26T11:02+01:00[Europe/Zurich],0.031807,0.031807,0.03177,0.031786,180.217
2021-02-26T11:03+01:00[Europe/Zurich],0.03179,0.031795,0.031771,0.031783,171.487
2021-02-26T11:04+01:00[Europe/Zurich],0.031784,0.031797,0.031775,0.03179,145.759
2021-02-26T11:05+01:00[Europe/Zurich],0.03179,0.031793,0.031769,0.03179,168.322
2021-02-26T11:06+01:00[Europe/Zurich],0.031794,0.031795,0.031762,0.031782,362.602
2021-02-26T11:07+01:00[Europe/Zurich],0.031783,0.03179,0.031714,0.031716,441.484
2021-02-26T11:08+01:00[Europe/Zurich],0.031721,0.031738,0.031695,0.031706,177.036
2021-02-26T11:09+01:00[Europe/Zurich],0.031706,0.031721,0.031683,0.031712,189.949
2021-02-26T11:10+01:00[Europe/Zurich],0.031713,0.031718,0.031689,0.031713,185.493
2021-02-26T11:11+01:00[Europe/Zurich],0.031713,0.031713,0.031693,0.0317,174.853
2021-02-26T11:12+01:00[Europe/Zurich],0.031704,0.031709,0.031687,0.0317,201.167
2021-02-26T11:13+01:00[Europe/Zurich],0.031699,0.031699,0.031664,0.031672,286.844
2021-02-26T11:14+01:00[Europe/Zurich],0.031677,0.031686,0.031659,0.031663,151.611
2021-02-26T11:15+01:00[Europe/Zurich],0.031662,0.0317,0.031662,0.031694,106.738
2021-02-26T11:16+01:00[Europe/Zurich],0.0317,0.031748,0.031674,0.031682,460.833
2021-02-26T11:17+01:00[Europe/Zurich],0.031678,0.031711,0.031667,0.031711,255.173
2021-02-26T11:18+01:00[Europe/Zurich],0.031711,0.031727,0.031708,0.031725,137.857
2021-02-26T11:19+01:00[Europe/Zurich],0.031729,0.031746,0.031679,0.031689,253.823
2021-02-26T11:20+01:00[Europe/Zurich],0.031691,0.031704,0.031679,0.031695,141.559
2021-02-26T11:21+01:00[Europe/Zurich],0.031693,0.031708,0.031677,0.031684,168.596
2021-02-26T11:22+01:00[Europe/Zurich],0.031684,0.031711,0.031655,0.031662,146.336
2021-02-26T11:23+01:00[Europe/Zurich],0.031662,0.031676,0.031644,0.031659,309.32
2021-02-26T11:24+01:00[Europe/Zurich],0.031655,0.03168,0.031621,0.031671,407.05
2021-02-26T11:25+01:00[Europe/Zurich],0.031674,0.031731,0.031674,0.031715,218.577
2021-02-26T11:26+01:00[Europe/Zurich],0.031716,0.031751,0.031715,0.031738,297.905
2021-02-26T11:27+01:00[Europe/Zurich],0.031738,0.031749,0.031709,0.031723,99.987
2021-02-26T11:28+01:00[Europe/Zurich],0.031723,0.031728,0.031694,0.031715,157.99
2021-02-26T11:29+01:00[Europe/Zurich],0.031713,0.031725,0.031656,0.031681,211.624
2021-02-26T11:30+01:00[Europe/Zurich],0.031681,0.031699,0.031674,0.03169,120.469
2021-02-26T11:31+01:00[Europe/Zurich],0.031686,0.031695,0.03165,0.031673,184.939
2021-02-26T11:32+01:00[Europe/Zurich],0.03167,0.031712,0.03167,0.031704,235.547
2021-02-26T11:33+01:00[Europe/Zurich],0.031705,0.031749,0.031687,0.031708,319.511
2021-02-26T11:34+01:00[Europe/Zurich],0.031706,0.031746,0.031706,0.031721,207.946
2021-02-26T11:35+01:00[Europe/Zurich],0.031721,0.03176,0.031719,0.031755,119.091
2021-02-26T11:36+01:00[Europe/Zurich],0.031753,0.031762,0.031714,0.031723,152.149
2021-02-26T11:37+01:00[Europe/Zurich],0.031723,0.03175,0.031716,0.031741,218.643
2021-02-26T11:38+01:00[Europe/Zurich],0.031738,0.031791,0.031734,0.031787,169.171
2021-02-26T11:39+01:00[Europe/Zurich],0.031788,0.031817,0.031783,0.031815,154.322
2021-02-26T11:40+01:00[Europe/Zurich],0.031816,0.031825,0.031802,0.031824,299.343
2021-02-26T11:41+01:00[Europe/Zurich],0.031824,0.031839,0.031815,0.031815,196.205
2021-02-26T11:42+01:00[Europe/Zurich],0.031828,0.031894,0.031828,0.031884,259.978
2021-02-26T11:43+01:00[Europe/Zurich],0.031888,0.031908,0.031883,0.031883,172.304
2021-02-26T11:44+01:00[Europe/Zurich],0.031883,0.031886,0.031834,0.031837,201.384
2021-02-26T11:45+01:00[Europe/Zurich],0.031839,0.031881,0.031838,0.031881,136.778
2021-02-26T11:46+01:00[Europe/Zurich],0.03188,0.031883,0.031845,0.031864,193.338
2021-02-26T11:47+01:00[Europe/Zurich],0.031863,0.031918,0.031858,0.031914,296.219
2021-02-26T11:48+01:00[Europe/Zurich],0.031913,0.031921,0.031893,0.0319,239.315
2021-02-26T11:49+01:00[Europe/Zurich],0.031897,0.031906,0.031851,0.03188,620.511
2021-02-26T11:50+01:00[Europe/Zurich],0.031881,0.031895,0.031865,0.031865,125.86
2021-02-26T11:51+01:00[Europe/Zurich],0.031865,0.031881,0.031852,0.031876,168.978
2021-02-26T11:52+01:00[Europe/Zurich],0.031876,0.031886,0.031848,0.031854,180.843
2021-02-26T11:53+01:00[Europe/Zurich],0.031855,0.031855,0.031829,0.031832,192.706
2021-02-26T11:54+01:00[Europe/Zurich],0.031834,0.031843,0.031827,0.031831,79.02
2021-02-26T11:55+01:00[Europe/Zurich],0.031833,0.03184,0.031795,0.031815,180.895
2021-02-26T11:56+01:00[Europe/Zurich],0.031817,0.031819,0.031797,0.03181,138.356
2021-02-26T11:57+01:00[Europe/Zurich],0.03181,0.031836,0.031802,0.031811,149.143
2021-02-26T11:58+01:00[Europe/Zurich],0.031813,0.031822,0.031802,0.031811,124.275
